PdfType: replica
Format: lhagrid1
---
1.000000e-09 1.131190e-09 1.381630e-09 1.687530e-09 2.061150e-09 2.517500e-09 3.074880e-09 3.755670e-09 4.587180e-09 5.602800e-09 6.843270e-09 8.358390e-09 1.020900e-08 1.246930e-08 1.523000e-08 1.860190e-08 2.272050e-08 2.775080e-08 3.389490e-08 4.139940e-08 5.056530e-08 6.176060e-08 7.543460e-08 9.213600e-08 1.125350e-07 1.374510e-07 1.678830e-07 2.050520e-07 2.504520e-07 3.059020e-07 3.736300e-07 4.563530e-07 5.573900e-07 6.807980e-07 8.315290e-07 1.015630e-06 1.240500e-06 1.515140e-06 1.850600e-06 2.260330e-06 2.760770e-06 3.372020e-06 4.118590e-06 5.030460e-06 6.144210e-06 7.504560e-06 9.166090e-06 1.119550e-05 1.367420e-05 1.670170e-05 2.039950e-05 2.491600e-05 3.043250e-05 3.717030e-05 4.539990e-05 5.545160e-05 6.772870e-05 8.272410e-05 1.010390e-04 1.234100e-04 1.507330e-04 1.841060e-04 2.248670e-04 2.746540e-04 3.354630e-04 4.097350e-04 5.004510e-04 6.112530e-04 7.465860e-04 9.118820e-04 1.113780e-03 1.360370e-03 1.661560e-03 2.029430e-03 2.478750e-03 3.027550e-03 3.697860e-03 4.516580e-03 5.516560e-03 6.737950e-03 8.229750e-03 1.005180e-02 1.116455e-02 1.227730e-02 1.363645e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484725e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706775e-02 4.076220e-02 4.527465e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754185e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007605e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496515e-01 1.546380e-01 1.599685e-01 1.652990e-01 1.709965e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953865e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914815e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560165e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067955e-01 4.203500e-01 4.348395e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311145e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674485e-01 5.737530e-01 5.801995e-01 5.866460e-01 5.932375e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341345e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778515e-01 6.853830e-01 6.930835e-01 7.007840e-01 7.086575e-01 7.165310e-01 7.245815e-01 7.326320e-01 7.408635e-01 7.490950e-01 7.575115e-01 7.659280e-01 7.745335e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217745e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464875e-01 8.496230e-01 8.527815e-01 8.559400e-01 8.591215e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784265e-01 8.816800e-01 8.849575e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981655e-01 9.014920e-01 9.048435e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183485e-01 9.217500e-01 9.251765e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389845e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529995e-01 9.565290e-01 9.600845e-01 9.636400e-01 9.672225e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816585e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.295000e+00 1.298750e+00 1.464610e+00 1.659240e+00 1.890670e+00 2.167490e+00 2.500670e+00 2.904300e+00 3.396640e+00 4.001450e+00 4.750000e+00 5.767150e+00 7.070720e+00 8.758190e+00 1.096570e+01 1.388560e+01 1.779290e+01 2.308550e+01 3.034710e+01 4.044480e+01 5.468640e+01 7.507240e+01 1.047120e+02 1.485170e+02 2.143800e+02 3.152120e+02 4.725370e+02 7.229460e+02 1.129950e+03 1.806160e+03 2.955930e+03 4.958860e+03 8.538140e+03 1.510790e+04 2.751070e+04 5.162750e+04 1.000000e+05 
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 -1.04004548e-03 1.69297897e+01 6.26211908e+00 6.25743590e+00 6.25743635e+00 6.26210087e+00 1.69297897e+01 -1.04004548e-03 0.00000000e+00 -7.82335382e+04
0.00000000e+00 0.00000000e+00 1.05540337e+01 -1.09226767e-01 -1.13908873e-01 -1.13914239e-01 -1.09247345e-01 1.05540337e+01 0.00000000e+00 0.00000000e+00 -7.82144304e+04
0.00000000e+00 -2.45784263e+02 -2.37377669e+02 -2.47870268e+02 -2.47874762e+02 -2.47874765e+02 -2.47870257e+02 -2.37377669e+02 -2.45784263e+02 0.00000000e+00 -7.69931522e+04
0.00000000e+00 -4.72508262e+02 -4.64084763e+02 -4.74416166e+02 -4.74421777e+02 -4.74421773e+02 -4.74416153e+02 -4.64084763e+02 -4.72508262e+02 0.00000000e+00 -7.59032523e+04
0.00000000e+00 -6.82591445e+02 -6.74160803e+02 -6.84340856e+02 -6.84346122e+02 -6.84346128e+02 -6.84340818e+02 -6.74160803e+02 -6.82591445e+02 0.00000000e+00 -7.49207663e+04
0.00000000e+00 -8.77982898e+02 -8.69550118e+02 -8.79584034e+02 -8.79589351e+02 -8.79589356e+02 -8.79584026e+02 -8.69550118e+02 -8.77982898e+02 0.00000000e+00 -7.40310830e+04
0.00000000e+00 -1.06040502e+03 -1.05197307e+03 -1.06186661e+03 -1.06187061e+03 -1.06187061e+03 -1.06186660e+03 -1.05197307e+03 -1.06040502e+03 0.00000000e+00 -7.32211168e+04
0.00000000e+00 -1.23129159e+03 -1.22286195e+03 -1.23262035e+03 -1.23262611e+03 -1.23262610e+03 -1.23262036e+03 -1.22286195e+03 -1.23129159e+03 0.00000000e+00 -7.24795627e+04
0.00000000e+00 -1.39174869e+03 -1.38332452e+03 -1.39295350e+03 -1.39295890e+03 -1.39295888e+03 -1.39295348e+03 -1.38332452e+03 -1.39174869e+03 0.00000000e+00 -7.17966341e+04
0.00000000e+00 -1.54283575e+03 -1.53441486e+03 -1.54391936e+03 -1.54392344e+03 -1.54392341e+03 -1.54391937e+03 -1.53441486e+03 -1.54283575e+03 0.00000000e+00 -7.11634915e+04
0.00000000e+00 -1.68532951e+03 -1.67691762e+03 -1.68630167e+03 -1.68630710e+03 -1.68630712e+03 -1.68630167e+03 -1.67691762e+03 -1.68532951e+03 0.00000000e+00 -7.05718058e+04
-1.87567595e+02 -1.83092222e+03 -1.82251976e+03 -1.83177887e+03 -1.83178434e+03 -1.83178432e+03 -1.83177890e+03 -1.82251976e+03 -1.83092222e+03 -1.87567595e+02 -6.95949529e+04
-3.65162190e+02 -1.96803036e+03 -1.95963482e+03 -1.96877227e+03 -1.96877775e+03 -1.96877772e+03 -1.96877225e+03 -1.95963482e+03 -1.96803036e+03 -3.65162190e+02 -6.86712068e+04
-5.33474501e+02 -2.09725714e+03 -2.08888333e+03 -2.09789507e+03 -2.09790048e+03 -2.09790046e+03 -2.09789503e+03 -2.08888333e+03 -2.09725714e+03 -5.33474501e+02 -6.77906022e+04
-6.92994215e+02 -2.21902381e+03 -2.21066270e+03 -2.21956668e+03 -2.21957086e+03 -2.21957092e+03 -2.21956664e+03 -2.21066270e+03 -2.21902381e+03 -6.92994215e+02 -6.69434636e+04
-8.44231881e+02 -2.33375931e+03 -2.32541554e+03 -2.33419248e+03 -2.33419810e+03 -2.33419815e+03 -2.33419245e+03 -2.32541554e+03 -2.33375931e+03 -8.44231881e+02 -6.61198858e+04
-9.87615309e+02 -2.44180183e+03 -2.43347080e+03 -2.44214623e+03 -2.44215184e+03 -2.44215192e+03 -2.44214634e+03 -2.43347080e+03 -2.44180183e+03 -9.87615309e+02 -6.53095769e+04
-1.12341445e+03 -2.54337953e+03 -2.53506562e+03 -2.54364715e+03 -2.54365272e+03 -2.54365264e+03 -2.54364693e+03 -2.53506562e+03 -2.54337953e+03 -1.12341445e+03 -6.45027183e+04
-1.25195504e+03 -2.63873813e+03 -2.63044601e+03 -2.63891417e+03 -2.63891997e+03 -2.63891995e+03 -2.63891417e+03 -2.63044601e+03 -2.63873813e+03 -1.25195504e+03 -6.36885926e+04
-1.37338757e+03 -2.72799624e+03 -2.71972291e+03 -2.72808812e+03 -2.72809386e+03 -2.72809388e+03 -2.72808806e+03 -2.71972291e+03 -2.72799624e+03 -1.37338757e+03 -6.28562695e+04
