PdfType: replica
Format: lhagrid1
---
1.000000e-06 2.000000e-06 4.000000e-06 6.000000e-06 8.000000e-06 1.000000e-05 2.000000e-05 4.000000e-05 6.000000e-05 8.000000e-05 1.000000e-04 2.000000e-04 4.000000e-04 6.000000e-04 8.000000e-04 1.000000e-03 2.000000e-03 4.000000e-03 6.000000e-03 8.000000e-03 1.000000e-02 1.400000e-02 2.000000e-02 3.000000e-02 4.000000e-02 6.000000e-02 8.000000e-02 1.000000e-01 1.250000e-01 1.500000e-01 1.750000e-01 2.000000e-01 2.250000e-01 2.500000e-01 2.750000e-01 3.000000e-01 3.250000e-01 3.500000e-01 3.750000e-01 4.000000e-01 4.250000e-01 4.500000e-01 4.750000e-01 5.000000e-01 5.250000e-01 5.500000e-01 5.750000e-01 6.000000e-01 6.250000e-01 6.500000e-01 6.750000e-01 7.000000e-01 7.250000e-01 7.500000e-01 7.750000e-01 8.000000e-01 8.250000e-01 8.500000e-01 8.750000e-01 9.000000e-01 9.250000e-01 9.500000e-01 9.750000e-01 1.000000e+00
1.000000e+00 1.118034e+00 1.224745e+00 1.400000e+00 
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 0.00000000e+00 1.81197885e-01 8.95995548e-01 8.95987402e-01 8.95964333e-01 8.96293517e-01 1.80569102e-01 0.00000000e+00 0.00000000e+00 1.51853037e+02
0.00000000e+00 0.00000000e+00 9.71726359e-01 1.68071265e+00 1.68088486e+00 1.68086670e+00 1.68104719e+00 9.71087128e-01 0.00000000e+00 0.00000000e+00 1.58172490e+02
0.00000000e+00 0.00000000e+00 1.57006731e+00 2.27500485e+00 2.27520219e+00 2.27518823e+00 2.27536818e+00 1.56942026e+00 0.00000000e+00 0.00000000e+00 1.63431947e+02
0.00000000e+00 0.00000000e+00 2.39046640e+00 3.08977436e+00 3.08985661e+00 3.08984895e+00 3.09017833e+00 2.38980887e+00 0.00000000e+00 0.00000000e+00 1.71404051e+02
0.00000000e+00 0.00000000e+00 1.66487267e-01 8.16740094e-01 8.16729873e-01 8.16704609e-01 8.17255722e-01 1.65753630e-01 0.00000000e+00 0.00000000e+00 9.75064665e+01
0.00000000e+00 0.00000000e+00 6.61701436e-01 1.30665552e+00 1.30664644e+00 1.30663251e+00 1.30723340e+00 6.60955636e-01 0.00000000e+00 0.00000000e+00 1.01135766e+02
0.00000000e+00 0.00000000e+00 1.03881421e+00 1.67997562e+00 1.67982651e+00 1.67982197e+00 1.68060233e+00 1.03805929e+00 0.00000000e+00 0.00000000e+00 1.04261148e+02
0.00000000e+00 0.00000000e+00 1.55995982e+00 2.19574255e+00 2.19580405e+00 2.19581334e+00 2.19643796e+00 1.55919270e+00 0.00000000e+00 0.00000000e+00 1.09187337e+02
0.00000000e+00 0.00000000e+00 1.52627127e-01 7.42441655e-01 7.42459169e-01 7.42453745e-01 7.43389504e-01 1.51768907e-01 0.00000000e+00 0.00000000e+00 5.77077826e+01
0.00000000e+00 0.00000000e+00 4.36284198e-01 1.02119269e+00 1.02120021e+00 1.02122114e+00 1.02224833e+00 4.35411860e-01 0.00000000e+00 0.00000000e+00 5.95051142e+01
0.00000000e+00 0.00000000e+00 6.55125929e-01 1.23639433e+00 1.23641892e+00 1.23646117e+00 1.23753392e+00 6.54243139e-01 0.00000000e+00 0.00000000e+00 6.11822780e+01
0.00000000e+00 0.00000000e+00 9.62286352e-01 1.53877623e+00 1.53884128e+00 1.53891441e+00 1.54003344e+00 9.61389450e-01 0.00000000e+00 0.00000000e+00 6.40232080e+01
0.00000000e+00 0.00000000e+00 1.44959979e-01 7.01814291e-01 7.01803181e-01 7.01793526e-01 7.03012559e-01 1.44022017e-01 0.00000000e+00 0.00000000e+00 4.39934563e+01
