PdfType: replica
Format: lhagrid1
---
9.9999997E-10 1.4508288E-09 2.1049043E-09 3.0538556E-09 4.4306216E-09 6.4280732E-09 9.3260333E-09 1.3530478E-08 1.9630406E-08 2.8480359E-08 4.1320124E-08 5.9948427E-08 8.6974900E-08 1.2618568E-07 1.8307382E-07 2.6560878E-07 3.8535285E-07 5.5908100E-07 8.1113080E-07 1.1768119E-06 1.7073527E-06 2.4770764E-06 3.5938137E-06 5.2140081E-06 7.5646331E-06 1.0974988E-05 1.5922828E-05 2.3101296E-05 3.3516026E-05 4.8626014E-05 7.0548020E-05 1.0235310E-04 1.4849682E-04 2.1544346E-04 3.1257159E-04 4.5348785E-04 6.5793324E-04 9.5454848E-04 1.3848863E-03 2.0092330E-03 2.9150532E-03 4.2292429E-03 6.1359075E-03 8.9021511E-03 1.2915497E-02 1.8738175E-02 2.7185882E-02 3.9442062E-02 5.7223678E-02 8.3021760E-02 1.0000000E-01 1.1836734E-01 1.3673469E-01 1.5510204E-01 1.7346939E-01 1.9183673E-01 2.1020408E-01 2.2857143E-01 2.4693878E-01 2.6530612E-01 2.8367347E-01 3.0204082E-01 3.2040817E-01 3.3877552E-01 3.5714287E-01 3.7551022E-01 3.9387757E-01 4.1224489E-01 4.3061224E-01 4.4897959E-01 4.6734694E-01 4.8571429E-01 5.0408161E-01 5.2244896E-01 5.4081631E-01 5.5918366E-01 5.7755101E-01 5.9591836E-01 6.1428571E-01 6.3265306E-01 6.5102041E-01 6.6938776E-01 6.8775511E-01 7.0612246E-01 7.2448981E-01 7.4285716E-01 7.6122451E-01 7.7959186E-01 7.9795921E-01 8.1632656E-01 8.3469385E-01 8.5306120E-01 8.7142855E-01 8.8979590E-01 9.0816325E-01 9.2653060E-01 9.4489795E-01 9.6326530E-01 9.8163265E-01 1.0000000E+00
1.0000000E+00 1.0796795E+00 1.1706605E+00 1.2750000E+00
-5 -4 -3 -2 -1 1 2 3 4 5 21
 -3.1792055E-08 -4.7682747E-08  1.1339337E+00  1.2381672E+00  1.2381529E+00  1.2383672E+00  1.2383866E+00  1.1339945E+00 -4.7684686E-08 -3.1786232E-08 -1.2480669E+00
 -7.9453457E-09 -2.3838947E-08  1.1282619E+00  1.2326745E+00  1.2326595E+00  1.2328792E+00  1.2328993E+00  1.1283238E+00 -2.3844768E-08 -7.9492262E-09 -7.2560966E-01
  4.7686626E-08  1.5895543E-08  1.1394604E+00  1.2440479E+00  1.2440321E+00  1.2442570E+00  1.2442783E+00  1.1395233E+00  1.5893601E-08  4.7680807E-08 -9.8945379E-02
 -3.1792055E-08 -4.7680807E-08  1.1770625E+00  1.2818265E+00  1.2818099E+00  1.2820400E+00  1.2820623E+00  1.1771260E+00 -4.7686626E-08 -3.1786232E-08  6.9028062E-01
  4.7680807E-08 -1.5891661E-08  1.1039150E+00  1.2100070E+00  1.2099892E+00  1.2102354E+00  1.2102592E+00  1.1039827E+00 -1.5897482E-08  4.7686626E-08 -1.2032828E+00
  0.0000000E+00  1.9402555E-12  1.0967834E+00  1.2030562E+00  1.2030380E+00  1.2032890E+00  1.2033134E+00  1.0968524E+00 -1.9402555E-12  0.0000000E+00 -7.2818255E-01
  4.7683717E-08  1.5890691E-08  1.1061962E+00  1.2126465E+00  1.2126274E+00  1.2128837E+00  1.2129095E+00  1.1062659E+00  1.5898452E-08  4.7683717E-08 -1.5824342E-01
 -3.1792055E-08 -4.7682747E-08  1.1412301E+00  1.2478594E+00  1.2478395E+00  1.2481022E+00  1.2481291E+00  1.1413010E+00 -4.7684686E-08 -3.1786232E-08  5.6661934E-01
 -4.7683717E-08  1.5896513E-08  1.0745286E+00  1.1825107E+00  1.1824892E+00  1.1827714E+00  1.1828007E+00  1.0746039E+00  1.5892631E-08 -4.7683717E-08 -1.1588655E+00
  2.3844768E-08  2.3838947E-08  1.0659274E+00  1.1740937E+00  1.1740710E+00  1.1743602E+00  1.1743910E+00  1.0660040E+00  2.3844768E-08  2.3838947E-08 -7.3021555E-01
  4.7686626E-08  1.5895543E-08  1.0736879E+00  1.1820344E+00  1.1820107E+00  1.1823064E+00  1.1823388E+00  1.0737654E+00  1.5893601E-08  4.7680807E-08 -2.1532112E-01
 -4.7677894E-08  1.5896513E-08  1.1063271E+00  1.2148559E+00  1.2148310E+00  1.2151337E+00  1.2151673E+00  1.1064059E+00  1.5892631E-08 -4.7689536E-08  4.4801033E-01
 -7.9443758E-09 -2.3842828E-08  1.0457498E+00  1.1556543E+00  1.1556277E+00  1.1559517E+00  1.1559880E+00  1.0458337E+00 -2.3840888E-08 -7.9501961E-09 -1.1147033E+00
  2.9103831E-12  3.1786232E-08  1.0358220E+00  1.1459137E+00  1.1458859E+00  1.1462176E+00  1.1462555E+00  1.0359071E+00  3.1792055E-08 -2.9103831E-12 -7.3212278E-01
  4.7689536E-08  1.5896513E-08  1.0420456E+00  1.1523204E+00  1.1522912E+00  1.1526310E+00  1.1526707E+00  1.0421320E+00  1.5892631E-08  4.7677894E-08 -2.7068469E-01
 -4.7677894E-08  1.5892631E-08  1.0724458E+00  1.1829059E+00  1.1828755E+00  1.1832227E+00  1.1832643E+00  1.0725335E+00  1.5896513E-08 -4.7689536E-08  3.3387801E-01
 -2.3837977E-08 -2.3836037E-08  1.0175489E+00  1.1294086E+00  1.1293757E+00  1.1297475E+00  1.1297921E+00  1.0176423E+00 -2.3847679E-08 -2.3845738E-08 -1.0707068E+00
  0.0000000E+00  3.8805109E-12  1.0063857E+00  1.1184353E+00  1.1184008E+00  1.1187818E+00  1.1188284E+00  1.0064805E+00 -3.8805109E-12  0.0000000E+00 -7.3388565E-01
 -2.3842828E-08 -2.3844768E-08  1.0111955E+00  1.1234311E+00  1.1233953E+00  1.1237847E+00  1.1238338E+00  1.0112914E+00 -2.3838947E-08 -2.3840888E-08 -3.2444766E-01
  3.1783323E-08  4.7681777E-08  1.0395116E+00  1.1519355E+00  1.1518979E+00  1.1522962E+00  1.1523474E+00  1.0396088E+00  4.7685656E-08  3.1794965E-08  2.2393587E-01
  2.9103831E-12 -1.5891661E-08  9.8989570E-01  1.1037431E+00  1.1037028E+00  1.1041293E+00  1.1041844E+00  9.8999935E-01 -1.5897482E-08 -2.9103831E-12 -1.0268172E+00
  5.8207662E-12  1.9402555E-12  9.7761238E-01  1.0916531E+00  1.0916108E+00  1.0920475E+00  1.0921050E+00  9.7771740E-01 -1.9402555E-12 -5.8207662E-12 -7.3556697E-01
