PdfType: replica
Format: lhagrid1
---
1.000000e-09 1.131190e-09 1.381630e-09 1.687530e-09 2.061150e-09 2.517500e-09 3.074880e-09 3.755670e-09 4.587180e-09 5.602800e-09 6.843270e-09 8.358390e-09 1.020900e-08 1.246930e-08 1.523000e-08 1.860190e-08 2.272050e-08 2.775080e-08 3.389490e-08 4.139940e-08 5.056530e-08 6.176060e-08 7.543460e-08 9.213600e-08 1.125350e-07 1.374510e-07 1.678830e-07 2.050520e-07 2.504520e-07 3.059020e-07 3.736300e-07 4.563530e-07 5.573900e-07 6.807980e-07 8.315290e-07 1.015630e-06 1.240500e-06 1.515140e-06 1.850600e-06 2.260330e-06 2.760770e-06 3.372020e-06 4.118590e-06 5.030460e-06 6.144210e-06 7.504560e-06 9.166090e-06 1.119550e-05 1.367420e-05 1.670170e-05 2.039950e-05 2.491600e-05 3.043250e-05 3.717030e-05 4.539990e-05 5.545160e-05 6.772870e-05 8.272410e-05 1.010390e-04 1.234100e-04 1.507330e-04 1.841060e-04 2.248670e-04 2.746540e-04 3.354630e-04 4.097350e-04 5.004510e-04 6.112530e-04 7.465860e-04 9.118820e-04 1.113780e-03 1.360370e-03 1.661560e-03 2.029430e-03 2.478750e-03 3.027550e-03 3.697860e-03 4.516580e-03 5.516560e-03 6.737950e-03 8.229750e-03 1.005180e-02 1.116455e-02 1.227730e-02 1.363645e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484725e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706775e-02 4.076220e-02 4.527465e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754185e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007605e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496515e-01 1.546380e-01 1.599685e-01 1.652990e-01 1.709965e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953865e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914815e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560165e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067955e-01 4.203500e-01 4.348395e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311145e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674485e-01 5.737530e-01 5.801995e-01 5.866460e-01 5.932375e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341345e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778515e-01 6.853830e-01 6.930835e-01 7.007840e-01 7.086575e-01 7.165310e-01 7.245815e-01 7.326320e-01 7.408635e-01 7.490950e-01 7.575115e-01 7.659280e-01 7.745335e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217745e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464875e-01 8.496230e-01 8.527815e-01 8.559400e-01 8.591215e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784265e-01 8.816800e-01 8.849575e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981655e-01 9.014920e-01 9.048435e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183485e-01 9.217500e-01 9.251765e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389845e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529995e-01 9.565290e-01 9.600845e-01 9.636400e-01 9.672225e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816585e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.295000e+00 1.298750e+00 1.464610e+00 1.659240e+00 1.890670e+00 2.167490e+00 2.500670e+00 2.904300e+00 3.396640e+00 4.001450e+00 4.750000e+00 5.767150e+00 7.070720e+00 8.758190e+00 1.096570e+01 1.388560e+01 1.779290e+01 2.308550e+01 3.034710e+01 4.044480e+01 5.468640e+01 7.507240e+01 1.047120e+02 1.485170e+02 2.143800e+02 3.152120e+02 4.725370e+02 7.229460e+02 1.129950e+03 1.806160e+03 2.955930e+03 4.958860e+03 8.538140e+03 1.510790e+04 2.751070e+04 5.162750e+04 1.000000e+05 
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 1.19318149e-03 1.15145899e+01 2.98771040e+00 2.97862463e+00 2.97862527e+00 2.98771309e+00 1.15145899e+01 1.19318149e-03 0.00000000e+00 8.96312046e+04
0.00000000e+00 0.00000000e+00 1.88154733e+01 1.02924813e+01 1.02833862e+01 1.02833832e+01 1.02924767e+01 1.88154733e+01 0.00000000e+00 0.00000000e+00 8.96096664e+04
0.00000000e+00 2.82016603e+02 3.02836237e+02 2.94463470e+02 2.94454033e+02 2.94454034e+02 2.94463484e+02 3.02836237e+02 2.82016603e+02 0.00000000e+00 8.82263626e+04
0.00000000e+00 5.42413050e+02 5.62780962e+02 5.54549175e+02 5.54540850e+02 5.54540870e+02 5.54549184e+02 5.62780962e+02 5.42413050e+02 0.00000000e+00 8.69991905e+04
0.00000000e+00 7.84009964e+02 8.03957801e+02 7.95862620e+02 7.95853826e+02 7.95853827e+02 7.95862621e+02 8.03957801e+02 7.84009964e+02 0.00000000e+00 8.59027513e+04
0.00000000e+00 1.00909658e+03 1.02864798e+03 1.02068185e+03 1.02067295e+03 1.02067295e+03 1.02068186e+03 1.02864798e+03 1.00909658e+03 0.00000000e+00 8.49225842e+04
0.00000000e+00 1.21971144e+03 1.23888617e+03 1.23104316e+03 1.23103264e+03 1.23103265e+03 1.23104318e+03 1.23888617e+03 1.21971144e+03 0.00000000e+00 8.40463866e+04
0.00000000e+00 1.41757203e+03 1.43638614e+03 1.42866142e+03 1.42865269e+03 1.42865268e+03 1.42866142e+03 1.43638614e+03 1.41757203e+03 0.00000000e+00 8.32643319e+04
0.00000000e+00 1.60402913e+03 1.62249971e+03 1.61488947e+03 1.61488028e+03 1.61488029e+03 1.61488948e+03 1.62249971e+03 1.60402913e+03 0.00000000e+00 8.25687573e+04
0.00000000e+00 1.78039298e+03 1.79852926e+03 1.79103033e+03 1.79101949e+03 1.79101950e+03 1.79103033e+03 1.79852926e+03 1.78039298e+03 0.00000000e+00 8.19536439e+04
0.00000000e+00 1.94765939e+03 1.96547921e+03 1.95808756e+03 1.95807816e+03 1.95807817e+03 1.95808756e+03 1.96547921e+03 1.94765939e+03 0.00000000e+00 8.14140041e+04
2.20326456e+02 2.11976949e+03 2.13726162e+03 2.12998063e+03 2.12997109e+03 2.12997112e+03 2.12998068e+03 2.13726162e+03 2.11976949e+03 2.20326456e+02 8.04704920e+04
4.30399530e+02 2.28333318e+03 2.30050328e+03 2.29333050e+03 2.29332090e+03 2.29332095e+03 2.29333053e+03 2.30050328e+03 2.28333318e+03 4.30399530e+02 7.96316742e+04
6.31215007e+02 2.43924725e+03 2.45611966e+03 2.44904424e+03 2.44903470e+03 2.44903465e+03 2.44904428e+03 2.45611966e+03 2.43924725e+03 6.31215007e+02 7.88945025e+04
8.23559580e+02 2.58821893e+03 2.60479125e+03 2.59782811e+03 2.59781690e+03 2.59781696e+03 2.59782815e+03 2.60479125e+03 2.58821893e+03 8.23559580e+02 7.82571502e+04
1.00827759e+03 2.73099947e+03 2.74728396e+03 2.74040576e+03 2.74039582e+03 2.74039589e+03 2.74040575e+03 2.74728396e+03 2.73099947e+03 1.00827759e+03 7.77188591e+04
1.18615254e+03 2.86826942e+03 2.88426741e+03 2.87749812e+03 2.87748806e+03 2.87748810e+03 2.87749812e+03 2.88426741e+03 2.86826942e+03 1.18615254e+03 7.72797413e+04
1.35781273e+03 3.00060881e+03 3.01633143e+03 3.00967527e+03 3.00966522e+03 3.00966522e+03 3.00967529e+03 3.01633143e+03 3.00060881e+03 1.35781273e+03 7.69415339e+04
1.52400182e+03 3.12866986e+03 3.14412864e+03 3.13755857e+03 3.13754822e+03 3.13754821e+03 3.13755853e+03 3.14412864e+03 3.12866986e+03 1.52400182e+03 7.67068282e+04
1.68528859e+03 3.25298480e+03 3.26818164e+03 3.26170529e+03 3.26169506e+03 3.26169505e+03 3.26170550e+03 3.26818164e+03 3.25298480e+03 1.68528859e+03 7.65789763e+04
1.84233187e+03 3.37414277e+03 3.38909450e+03 3.38269442e+03 3.38268447e+03 3.38268449e+03 3.38269444e+03 3.38909450e+03 3.37414277e+03 1.84233187e+03 7.65630720e+04
1.99576478e+03 3.49271040e+03 3.50741894e+03 3.50110883e+03 3.50109829e+03 3.50109840e+03 3.50110885e+03 3.50741894e+03 3.49271040e+03 1.99576478e+03 7.66646221e+04
